"","PID","content","created_at","nick_name","authentication","brief_introduction","city","tweets_num","vip_level","Vtag","Account","fans_num","follows_num","gender","labels","province","sentiment","sex_orientation","user_id","crawl_time_x","like_num","repost_num","comment_num","origin_weibo","geo_info","birthday"
"1466","w_27511","【希拉里挖苦特朗普“的确承诺‘美国领先’”，被批太low】自昨天起，人口排名全球第三的美国，超过中国、意大利等其他国家，成为全球新冠肺炎累计确诊数最多的国家。对此，希拉里今天凌晨援引《纽约时报》一篇报道，挖苦特朗普“的确承诺要让美国领先（America First）”。  《纽约时报》文章总结，美国确诊数升至全球第一，主要因为以下几点：前期特朗普政府明知疫情已在中国暴发，却不够重视；试剂盒供应不足，导致病毒在无法察觉的情况下在全美扩散；口罩、呼吸机等医疗物资紧缺。文章指出，中国最终通过“封城”等手段成功遏制疫情的扩散，但同时美国却忙着应对“弹劾”、“脱欧”、“奥斯卡”等别的事情。  然而，希拉里的嘲讽引发不少美国网民不满。有人表示，“这么多美国人死了，你却还有心情嘲笑，这已经不是第一次了。”“这也太low了，”有人写道。http://t.cn/A6Z5ZKjA转发理由:不过low不是中式英语吗",2020-03-28 18:03:00,"喵星骑士剑",NA,NA,NA,4233,"未开通",NA,NA,365,1367,"男",NA,"上海",NA,NA,"91c011a4f9b7ecf2",1590697770,0,0,0,"IAI3GhjYQ",NA,"1994-08-20"
"1467","w_71189","欧盟要“歧视”美国了。据美媒报道，欧盟正考虑7月1日重开边境，但将禁止美国游客入境，理由是美国未能控制住新冠疫情。与此同时，中国则被列在边境开放对象的国家名单中。美媒认为：“这对美国在世界上的威望是一个沉重的打击，对特朗普处理美国新冠病毒的表现也是一种否定。”    美国联邦政府在新冠...全文转发理由:别人信不信不知道，反正他自己信了",2020-06-24 16:07:00,"散户捉庄","北京新岸线软件科技有限公司经理","帮助苦大仇深亏损一半至今还未回本的散户们，做好人，有好报，微博关注我，给你照亮黑暗的路","海淀区",6006,"未开通","V","celebrity",469,174,"男","投资理财","北京",NA,NA,"6b45ca47205c113d",1608883109,0,0,0,"J8790aPdH",NA,"01-01"
"1468","w_13293","记录一下魔法部今天疯狂的魔法输出。（欢迎大家补充🐰）  ——“中国制造有毒” ——“请说这种话的人，不要戴中国制作的口罩，不要穿中国生产的防护服，不要用中国出口的呼吸机。以免他们染上病毒。请尊重事实尊重科学尊重他人，最重要的，尊重自己，即使科学暂时无法到达的地方，文明还会到达。”  （有骨气就别用，自己死了别怪别人，我看是你文明度不够🙄️）  ——“中国驱逐美国记者是不是为了掩盖疫情？” ——“照这种逻辑，美方上个月变相驱逐中方60名记者，是不是也在企图妨碍外界获取疫情信息?是不是美方早就预料到一个月后国内的疫情会扩散蔓延，怕中国媒体去揭美国的老底？美方驱逐中方记者背后究竟有什么不可告人的目的?是不是在试图掩盖什么?”  （鹰酱你放什么屁呢。明明是你先动的手，我们只是正当防卫好吗。）  ——“美方官员也多次说过，中方疫情应对不公开、不透明。” ——“如果我没记错的话，美国领导人曾多次公开积极评价中方疫情防控工作。1月25日，特朗普总统发推特称，中国一直在非常努力地遏制新型冠状病毒，美国非常欣赏中方的努力和透明度。3月13日，特朗普总统向记者表示，中方分享的数据有助于美方抗击疫情。言犹在耳，美方怎么突然翻脸不认账?我很想知道为什么?”  （怎么了，你们总统说的话果然是放屁呗。）  ——“骄傲宣布美国将向中国提供1亿美元。” ——“迄今为止，中方从未收到来自美国政府的资金和援助。目前，中方已经正式回复美方表示感谢，并请美方尽快将物资援助给更需要的国家。”  （美国诈捐，谢谢。鹰酱带着你莫须有的钱滚吧，你的小弟需要你。）转发理由:Repost",2020-03-20 22:20:00,"怪起过不得-H",NA,"人间不值得。",NA,944,"6级",NA,NA,488,521,"女","射手座","重庆",NA,NA,"bc1bd201ac7b658d",1588016012,0,0,0,"IzwErnaxd",NA,"射手座"
"1469","w_2325","#特朗普发表全国讲话# 微博有些恨国党把川普当作救主，好笑，看看自己银行账户，最少90万美金才能投资移民，一般需要180万美金。穷人离美国远一点，不知道大统领最讨厌穷人了吗[摊手]         恨国党偷渡美国也是底层。穷人在美国感染了新冠病毒，没有方舱可去，要打电话给家庭医生，预约排队，不能当天看。家庭医生觉得你是重症，才会给你转诊。转诊入院也要等，美国医院的ICU床位比中国少多了，祷告吧，等排到了，希望人还活着。         美国爱的是石油和钱，不是吃福利的穷人。转发理由:转发",2020-03-12 14:26:00,"再来5858221668",NA,NA,NA,1258,"未开通",NA,NA,92,458,"男",NA,"其他",NA,NA,"d942f471b21e0613",1587729192,0,0,0,"IyeFO7SQ3",NA,NA
"1470","w_22315","#美国疫情#特朗普的讲稿，专门把“冠状”病毒替换成“中国”病毒。这就是存心的了… 转发理由:这也太赤裸裸了",2020-03-25 00:52:00,"北京簌簌",NA,"愿得清凉",NA,2209,"5级",NA,NA,808,523,"女","小财迷一枚,书痴,我爱繁体字","北京",NA,NA,"b3172282778158e6",1588036233,2,0,2,"IzpEjByna",NA,NA
"1471","w_43572","美国目前新冠病毒核酸检验人数达350万人，累计确诊700234人，确诊率为19.6%。我们可以和中国的数据做一个比较，因目前没有官方认证的数据，关于检测人数有各种说法，有2000万，1600万等，我们取4月初的数据1600万，再取最新的确诊人数84180，得出确诊率为0.52%。美国的确诊率是中国的接近40倍。      这只能说明，美国没有对所有轻症患者、疑似病例和密切接触者做全面检测，做不到“应检尽检”，也就谈不到“应收尽收”，更谈不上“应治尽治”。美国要想在疫苗和特效药开发出来之前控制住传染性如此之强的新冠病毒，恐怕只能是一个良好的愿望。如果按照特朗普的设想，在5月初仓促开放经济，疫情卷土重来就成为一个大概率事件。转发理由:确诊率高得可怕😱",2020-04-18 22:26:00,"三思尔立",NA,"三十而立，三思而后行！","普陀区",339,"未开通",NA,NA,132,431,"男","心理学,低调,阳光","上海",NA,NA,"e77c3f05ca086f86",1590378818,0,0,0,"IDRb6kUYM",NA,"0001-00-00"
"1472","w_16999","【#专家称疫情去年11月或已在意大利流行#】#意大利#马里奥内格里药理研究所主任雷穆齐日前接受美国媒体采访时，说他近期从医学界听到的消息：“有医生在去年12月甚至11月，便已见到一种奇怪的肺炎，很严重，特别对于老年人来说。这意味着在中国出现暴发之前，病毒有可能就已经在隆巴迪北部地区出现流行了。”(央视记者殷岳)转发理由:美国病毒//@戚润天Tian :冤有头，债有主，要找就找特朗普！",2020-03-22 15:26:00,"庭前夜色",NA,"很帅",NA,545,"1级",NA,NA,127,483,"男",NA,"其他",NA,NA,"e2da878ecb52d0d6",1587831837,0,0,0,"IzLeMEQny",NA,"2017-10-25"
"1473","w_37665","一个笔名方方（原名汪芳）的人最近大红大紫！我没有看过她的东西，但身边朋友都在骂她。骂她的有几个点。她把她的家乡、处于抗疫前沿的武汉描写成“地狱”的同时，却把抗疫不力的纽约打扮成了“天堂”。她在电商平台亚马逊的简介上，是这么夸张地描述的：“《武汉日记》（方方著）融合了怪诞与反乌托邦、深刻与平凡，是对我们这个时代的非凡记录，也是对一个权威国家中‘监禁’生活的独特审视。” 3月18日，钟南山院士指出：“新冠肺炎疫情发生在中国、在武汉，但是，不等于它的源头也在武汉，没有证据这样表明，这是科学问题，科学问题和政治问题不是一回事。” 世界卫生组织乃至G20都没有将新冠肺炎病毒定为“中国病毒”或者“武汉病毒”。但是，方方日记英文版的副标题，却是“来自疫情中心源头”，似乎她一个作家就可以将一个科学问题作出结论一样。她的举动，正好迎合了部分西方人甩锅中国的愿望，以至于特朗普在新闻发布会上突然掏出方方日记说：“有一位中国作家写了一本书……” 不过，方方现象将昙花一现！转发理由:@方方",2020-04-12 18:11:00,"真心向往耶路撒冷",NA,"追梦者",NA,349,"未开通",NA,NA,227,91,"男","深圳生活,跑酷","广东",NA,NA,"8bd0a777d1b69317",1590562469,1,0,0,"ICZSk5j6W",NA,"0001-00-00"
"1474","w_42430","美国🇺🇸病毒已经破70万，估计接下来要减少检测了，原因如下： 第一，数量太大，已经超过70万，治不过来了，大量检测出来也是白费劲，徒增恐慌。 第二，医护严重疲劳加减员（伤亡加辞职），想治疗也治疗不过来，检测出来又能如何呢？ 第三，物资全球缺乏，不想买中国抗疫物质，想治也治不了。 第四，缺乏疫苗，气温也到不了五十度，无法杀死病毒，也不像中国这样喝中药，检测显得多余。 第五，医疗制度复杂，效率极低，治愈率低，患者太多，检测出来也没有办法有效的治疗。 第六，隔离做不到，需要检测的太多，干脆少检测了。 第七，经济需要，复工得了，都检测出来，有病的太多了没人干活。 第八，检测加治疗成本高，老百姓大部分月光族，掏不起钱，国家又无法律支撑买单，干脆少检测了。 第九，减少政治上的负面影响 特朗普还想连任呢。转发理由:病怏国就是装的别上了美国的当，起风点火的是他，置于死地的也是他，我们不能没有底线就活了坑害我们。如果美国有诚意悔改，放开制裁大门，放开技术封锁！放开加税大棒与世界共患难，同济共渡难关！",2020-04-17 15:27:00,"孙洪超V",NA,"用你的心灵去谱写人生，用你的感悟去净化世界。用你的行动去拥抱未来。","海淀区",6778,"未开通",NA,NA,1012,2194,"男","IT数码,新闻趣事,军事天地","北京",NA,NA,"a80755a3037575c8",1590839505,0,0,0,"IDuHP6AGL",NA,NA
"1475","w_32469","【农夫与蛇都累了！老是上演。】? 故事1：西班牙登场? 西班牙：请求中国帮助。我们需要试剂盒和口罩！ 中国：请在我提供的企业名单里自己下单。 西班牙：我才不听你的，我就自己找 ... 西班牙：你们的产品不合格，质量不行，（想不付钱）。 供应商：是你自己没有按操作指引操作！ 西班牙：你的产品就是不行。 供应商：你拿证据。 西班牙：没证据，我说不行就不行。下次你先发货我在付款。 供应商：你以为我傻？呵呵，先发货，然后定你一个不合格。这空手套白狼想的，真是极品了！? 故事2：荷兰登场? 荷兰：请求中国帮助。我们需要试剂盒和口罩！ 中国：请在我提供的企业名单里自己下单。 荷兰：我才不听你的，我就自己找 ... 荷兰：你们的产品不合格，质量不行。（想不付钱） 中国：请告诉我是哪家企业？ 荷兰：就不告诉你。 中国：那请第三方检测。 荷兰：拒绝。不给钱！? 故事3：英国登场 英国：请求中国帮助。我们需要医护人员、试剂盒和口罩！ 中国：山东专家团携带17.5吨抗疫物资已到。英国：英国内阁办公室部长迈克尔·戈夫（Michael Gove）在接受英国BBC采访时，这个英国的高官诬蔑中国“隐瞒疫情的真相”。他说：“去年12月中国就出现首个新冠病毒病例，但来自中国的报告并没有清楚地说明疫情的规模、特质和传染性。”英国政府高官甚至计划要对中国进行“清算”！? 故事4：丹麦登场 中国爆发疫情后 丹麦：把五星红旗改为冠状病毒。并拒绝道歉，声称这是自由。 丹麦爆发疫情后 丹麦：请求中国帮助。我们需要试剂盒和口罩！希望中国不计前嫌。 中国：不仅仅不计前嫌，还给丹麦捐赠了大批的、它们急需的抗疫物资。其中马云就对丹麦捐赠了50万只口罩、50000套防护服与5000份新冠病毒检测试剂盒。 丹麦：（收到物资后）主流媒体不仅没有向马云表示感谢，反而是有一些阴阳怪气的说法，认为马云是在为疫情爆发“赎罪”，或者是说马云是为了打开丹麦市场。它们还造谣，指责中国的抗击疫情的胜利，是在对全世界造假。丹麦还下令禁止中国电商向丹麦出售口罩。? 故事5：荷兰登场? 波兰：请求中国帮助。我们需要试剂盒和口罩！ 中国：中国政府决定无偿向波兰提供一批紧急医疗物资，其中包括1万份新冠病毒检测试剂；符合欧盟规范的2万只N-95口罩；5000套防护服；5000副医疗护目镜；10000副一次性医用手套；10000双鞋套。 波兰：禁止中国电商在波兰卖家销售医用口罩、洗手液、酒精消毒产品等。? 波兰就是要中国的无偿捐赠，而中国不能向波兰出售。就是中国白送可以，想赚钱，没门儿！? 故事6：法国登场? 法国：我要10亿个口罩！ 中国：可以。 法国：法国政府宣布从中国订购超10亿只口罩。法中两国之间搭建起“空中桥梁”，通过56次大型客运飞机来回完成交运工作，每周4趟航班执行口罩交运！（收到口罩后） 法国：立即集体翻脸，把中国的善意却被描绘成特意组织的“宣传攻势”，把中国给法国送物资诬蔑成为了宣传“中国在拯救世界”，更是为了“掩盖他们否认了两个月疫情，说了两个月谎话的行为”。有些法国媒体就一直在制造新闻，造谣中国政府隐瞒疫情、隐瞒患病人数。? 故事7.美国登场 中国疫情爆发之初，美国各种落井下石，南海挑衅。 美国爆发后 美国：中国要负责！都是中国的错！ 特朗普打电话给中国 美国：中美两国世代友好，你看能不能帮助下老哥。 中国：13万个N95口罩、180万个一次性口罩和防护服、1000万副手套和数千支温度计已送到疫情最严重的地区。 美国：中国还应当承担全世界的抗击疫情的全部费用！? 故事8：澳大利亚登场? 澳大利亚：好困难，怎么办，需要口罩、手套。 中国：国内企业捐赠的物资已经在路上。 收到物资后 澳大利亚：中国物资有毒！中国理应对澳大利亚的经济损失作出赔偿，应该给每个澳大利亚人赔偿至少2800美元（约20000元）。按澳大利亚现有人口2544万计算的话，澳大利亚媒体对中国的索赔高达5088亿。? 故事9：导演：加拿大不用登场了，还是一条蛇！农夫已经被你们掏空了！休息一下，下回继续。  这个春天，全球荡漾着“中国温暖”--健康--首页 http://t.cn/A6ZHTC6f转发理由://@阿郎新号:跟看方方日记一样，憋气。",2020-04-04 11:26:00,"到中流击水的微博","教育视频自媒体","太阳最红，毛主席最亲!",NA,18484,"6级","V","celebrity",18635,3463,"男","健康养生,军事天地","湖北",NA,NA,"2eb7bea2b695952e",1590924090,2,3,2,"IBFfjz3WA",NA,"1976-05-16"
